id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
4812860100446096,M5oy61S36,3237717605,江南板桥,O孙立平：现在最大的误区：以战术思维对战略思维O孙立平：现在最大的误区：以战术思维对战略思维推文超话#国际政治##中美贸易战新主张#,,,,"国际政治,中美贸易战新主张",0,0,0,2022-09-12 12:58,华为手机,https://wx2.sinaimg.cn/large/c0fba665ly1h63qfozwdej20u00k0ta9.jpg,,,,普通用户,非会员,0
4808881581331559,M3J385AoL,1880415657,四十七只嘟嘟猫,#芯片##中美贸易战新主张#咱就想问自主芯片出来电动汽车🚗和个人pc🖥️之类能便宜吗？,,,,"芯片,中美贸易战新主张",0,0,0,2022-09-01 13:29,一加 10 Pro,"https://wx1.sinaimg.cn/large/7014dda9ly1h5r1hqf67bj2140a86qv6.jpg,https://wx2.sinaimg.cn/large/7014dda9ly1h5r1hqtliuj21402hc7dm.jpg,https://wx1.sinaimg.cn/large/7014dda9ly1h5r1hrv6vwj21408601ky.jpg",,,,普通用户,非会员,0
4580579247662291,JxOeww9jl,1582297713,袁国庆,【“华强北AirPods今年出货量已达6亿副，是正版7倍”。】最近，这样一条新闻令人震惊。2020年山寨AirPods能在不到一年时间出货量达到6亿副，要知道正版AirPods都没上亿，山寨AirPods直接从库克嘴边抢下了一大口肉。这也是目前国内电商乱象和版权意识不足的一个缩影，满足一下日常实用性或者只是虚荣心都无可厚非，但假货永远都是假货，即便是“有里有面”也难以掩盖其品质与安全性上的不足，与其花几百块买个头上的安全隐患，倒不如选个靠谱厂商的产品求个心安。@袁国庆L袁国庆的微博视频,,,袁国庆,,20,71,257,2020-12-10 13:37,iPhone客户端,,"http://f.video.weibocdn.com/XIIhkvOqlx07IF8wlKLu01041200n8EG0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1763145358&ssig=3zs2mpdnWl&KID=unistore,video",,,,非会员,0
4805728080238601,M2p0Q104p,1352752772,目送红颜上九天,O网页链接目送红颜上九天:回复@云海LEE:#中美贸易战新主张#有个词叫“专利霸权”！维护的是暴利“黑客帝国”（隐晦表达）～而已#外观##专利#｛博主你高贵？！理解得了pdd为何强盛？｝//@云海LEE:印度仿制药不见你们喊假货,,,云海LEE,"中美贸易战新主张,外观,专利",0,0,257,2022-08-23 20:38,缘觉孤勇者Android,,,4580579247662291,,普通用户,非会员,0
4802110287512107,M0STGvwf1,7449167150,专利姐闯电商,亚马逊规则是美国人定的，专利游戏规则也是美国人定的中国卖家企业，如何才能在甲缝中求生存？#亚马逊##中美贸易战新主张#L专利姐闯电商的微博视频,,,,"亚马逊,中美贸易战新主张",0,0,10,2022-08-13 21:02,微博视频号,,"http://f.video.weibocdn.com/o0/uIs7D4Fnlx07YobiNaFi01041200CcrS0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763145358&ssig=LrKUiNzD6z&KID=unistore,video",,,黄V,超级会员,1
4801958848233486,M0OXqyxUa,1460170500,马卫民老师-魔都学人,未雨绸缪，再不回来就回不来了！俄罗斯海外企业资产被没收，扣押，冻结就是现状！#中美博弈##中美贸易战新主张##美国霸权##腾讯新闻#中石油、中石化等五家央企拟从美国纽交所退市O中石油、中石化等申请自愿将美国存托股份从纽交所退市#来自@腾讯新闻,,,腾讯新闻,"中美博弈,中美贸易战新主张,美国霸权,腾讯新闻",0,0,0,2022-08-13 11:01,腾讯新闻客户端,https://wx1.sinaimg.cn/large/57086f04ly1h54yflj8b8j208605f3ym.jpg,,,,普通用户,会员,7
4798421397669404,LFiobwba4,5383719336,书中没有阳光猛男,#中美贸易战新主张##佩洛西若窜访成行大陆将对台采取断然措施#美国制裁中兴华为海康大疆等等中国企业，在加上佩洛西访台。我的回答，必须制裁美国企业，台湾企业。大力扶持本土企业，用中国商品替代国内的美国商品台湾商品。,,,,"中美贸易战新主张,佩洛西若窜访成行大陆将对台采取断然措施",0,0,1,2022-08-03 16:44,荣耀30S 5G 美由芯生,,,,,普通用户,非会员,0
4790524810628354,LBYXL2DsK,1949684591,康康康康康康康康康,"多年来中国对美贸易顺差的重要原因之一：ChinaknowswhattheUSneeds,beforetheUSknowswhatitneeds.在美国人还未得知自己需要什么之前，中国供应商已经知道了美国人需要什么。#外贸##中美贸易战新主张#",,,,"外贸,中美贸易战新主张",0,0,0,2022-07-12 21:46,iPhone客户端,,,,,普通用户,非会员,0
4787849784726713,LARncjPDj,1263692934,第一球迷胖哥,胖哥论坛超话#中美贸易战新主张##中美高层战略对话#为期4年的贸易战，有望终结？据俄罗斯卫星社7月4日援引《华尔街日报》报道，美国总统拜登本周有意宣布对部分中国输美商品豁免加征关税，以试图降低美国创纪录的通货膨胀率。据《华尔街日报》消息，最近几周该倡议成为美国白宫广泛讨论的议题之一。豁免中国进口商品加征关税具有限制性，仅限于服装和学习用品等商品。此外，美国政府计划推出一项机制，允许出口商自主申请关税豁免。《华尔街日报》报道称，该决定一旦做出，则将结束为期4年的贸易战。由于白宫官员之间存在分歧，多次推迟做出放宽中国进口限制的决定。,,,,"中美贸易战新主张,中美高层战略对话",2,2,2,2022-07-05 12:36,胖哥论坛超话,"https://wx1.sinaimg.cn/large/4b526c86gy1h3vy1b8whrj20vk0l0acj.jpg,https://wx1.sinaimg.cn/large/4b526c86gy1h3vy19tgxqj21hc0u0gpj.jpg,https://wx4.sinaimg.cn/large/4b526c86gy1h3vy1amqhdj20pq0g9go8.jpg,https://wx2.sinaimg.cn/large/4b526c86gy1h3vy16kqt4j20m80dg74y.jpg,https://wx3.sinaimg.cn/large/4b526c86gy1h3vy17tr4oj20no0e8whp.jpg,https://wx2.sinaimg.cn/large/4b526c86gy1h3vy1c23mtj20fe08mt9q.jpg,https://wx2.sinaimg.cn/large/4b526c86gy1h3vy18xqolj20qd0h777d.jpg,https://wx1.sinaimg.cn/large/4b526c86gy1h3vy1876vmj20dw08tmxk.jpg,https://wx4.sinaimg.cn/large/4b526c86gy1h3vy1bmbvbj20u00lwtar.jpg",,,,金V,超级会员,2
4787801364630277,LAQ76jqxT,5814158408,华舆News,波音痛失“史诗级”大单，被美国政府搬起的石头砸了脚？O网页链接中国三大航空公司的“史诗级”订单，最终花落欧洲飞机制造巨头空中客车公司，引发国际社会关注。消息一出，空客公司的“老对手”美国波音公司抱怨连连。#中美贸易战新主张##美国#,,,,"中美贸易战新主张,美国",0,0,0,2022-07-05 09:24,搜狗高速浏览器,https://wx4.sinaimg.cn/large/006ltCcwly1h3vsi0o9kgj30jg0bot9q.jpg,,,,蓝V,会员,1
4787389786488893,LAFpgre3z,1460170500,马卫民老师-魔都学人,天天听刀响，不见面下锅？难不成还想把“降关税”当成筹码？哈哈！可笑至极！#中美贸易战新主张##通货膨胀##经济##金融##金融危机##腾讯新闻#对华加征关税已成美国之痛（国际论道）O对华加征关税已成美国之痛（国际论道）#来自@腾讯新闻,,,腾讯新闻,"中美贸易战新主张,通货膨胀,经济,金融,金融危机,腾讯新闻",0,0,0,2022-07-04 06:08,腾讯新闻客户端,https://wx1.sinaimg.cn/large/57086f04ly1h3uh4yuw20j20b407eq3d.jpg,,,,普通用户,会员,7
4787110782174813,LAy9g97LD,2274057835,浩涵华风,转：中美比烂，围剿中国的同时美国经济会严重受损，谁扛的时间久谁是最后赢家，中美对抗，资本市场是重要环节，中国在学习美国。激活市场实现财富效应拉动消费，缓冲就业血崩的矛盾，同时解决垄断资本的大规模套现，套现出来的钱再次拉动一线城市房价，二三线跟涨，缓解地方政府压力，最后一切的一切由大城市里面工薪阶层和偏远落后地区房价涨不动的人民买单，就业差工资难涨，房价涨，股票涨，资产价格涨，普通民众等于被动入贫。这一轮周期如果没有资产和房子，即使是过去的中产也会化为平民，普通中产没有资产打理能力只能买房子作为第一选择，其次是投给专业机构，与时间和通胀赛跑，每个人都会感受到这两个维度的压力。#中美关系##中美贸易战新主张#,,,,"中美关系,中美贸易战新主张",0,0,1,2022-07-03 11:40,iPhone客户端,,,,,普通用户,非会员,0
4783528959017579,Lz2Y7BPSP,1657044924,高飞锐思想,人民日报新媒体办事效率就是高，今天财经文章见人民日报客户端！O网页链接生产先进光刻机的ASML要死了#芯片##中美贸易战新主张##反击贸易战##中国智造##华为#,,,,"芯片,中美贸易战新主张,反击贸易战,中国智造,华为",0,1,2,2022-06-23 14:27,人民日报客户端,"https://wx4.sinaimg.cn/large/62c47fbcly1h3i5qfr238j20jg0b7t9f.jpg,https://wx4.sinaimg.cn/large/62c47fbcly1h3i5qfvu0cj20h10a5aae.jpg,https://wx3.sinaimg.cn/large/62c47fbcly1h3i5qg11bvj20eo09raav.jpg",,,,黄V,非会员,0
4781948259533519,LynQBE06r,2716781385,禅心笔记,中国不再是美国最大的贸易伙伴！#中美贸易战新主张##东盟首次成为中国最大贸易伙伴#L李光斗的微博视频,,,,"中美贸易战新主张,东盟首次成为中国最大贸易伙伴",0,0,0,2022-06-19 05:46,微博视频号,,"http://f.video.weibocdn.com/o0/EzJ6bjb6lx07WVvAPPJm01041200JGLL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763145516&ssig=7MlSVTgDBa&KID=unistore,video",,,红V,超级会员,1
4781509380934280,LycqK3V32,1211397734,李光斗,贸易战我们又赢了：中国不再是美国最大的贸易伙伴！#中美贸易战新主张##东盟首次成为中国最大贸易伙伴#L李光斗的微博视频,,北京,,"中美贸易战新主张,东盟首次成为中国最大贸易伙伴",98,294,1011,2022-06-18 00:42,iPhone客户端,,"http://f.video.weibocdn.com/o0/EzJ6bjb6lx07WVvAPPJm01041200JGLL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763145516&ssig=7MlSVTgDBa&KID=unistore,video",,,红V,超级会员,1
4781299213012931,Ly6XLcDNF,6806080056,Asiabill官微,论大功者不录小过，举大善者不疵细瑕。#跨境电商##互联网资讯##跨境电商资讯##外贸##中美贸易战新主张##速卖通##美国##玩具#,,,,"跨境电商,互联网资讯,跨境电商资讯,外贸,中美贸易战新主张,速卖通,美国,玩具",0,0,0,2022-06-17 10:47,微博 weibo.com,https://wx3.sinaimg.cn/large/007qBCkMgy1h3b1pqeqbkj30u01hcn7n.jpg,,,,蓝V,非会员,0
4779858939350348,LxvuJDes4,6806080056,Asiabill官微,全球港口效率榜单新鲜出炉，前十中国占了三！美国垫底？跨境电商高效出海需要这样的中国速度~[奋斗][奋斗][奋斗]#跨境电商资讯##互联网资讯##跨境电商##美国##港口##中美贸易战新主张##外贸##中东##沙特##阿曼##卡塔尔##阿布扎比##摩洛哥##日本#LAsiabill官微的微博视频,,,,"跨境电商资讯,互联网资讯,跨境电商,美国,港口,中美贸易战新主张,外贸,中东,沙特,阿曼,卡塔尔,阿布扎比,摩洛哥,日本",0,1,0,2022-06-13 11:23,微博视频号,,"http://f.video.weibocdn.com/u0/zvdcFRVegx07WOfc2CfS01041201qzSz0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763145516&ssig=7F8o%2BGnwzt&KID=unistore,video",,,蓝V,非会员,0
4778854817992741,Lx5nbxxhb,6806080056,Asiabill官微,发布了头条文章：《AB趣谈|港口效率前十占了三，聊聊跨境卖家送“货”那些事……》全球港口效率前十榜单中国占了三！美国两大港口垫底？跟AsiaBill探寻下为啥中国港口效率那么高，国内跨境电商物流还是不尽人意……#跨境电商资讯##互联网资讯##跨境电商##跨境电商物流##港口##中美贸易战新主张#OAB趣谈|港口效率前十占了三，聊聊跨境卖家送“货”那些事……,http://t.cn/A6XdxFml,,,"跨境电商资讯,互联网资讯,跨境电商,跨境电商物流,港口,中美贸易战新主张",0,0,0,2022-06-10 16:53,微博 weibo.com,,,,,蓝V,非会员,0
4778378010562267,LwSY92mgP,6071485695,宁波供应链创新学院,为抑制当前美国的高通货膨胀，美国总统拜登已要求商务部团队考虑取消前总统特朗普对中国征收的部分关税，中美贸易关系有望出现什么样的转变？O内部分歧严重！美媒：是时候取消对华关税了#美国可能下调或取消对华加征的部分关税##中美贸易战新主张#,,,,"美国可能下调或取消对华加征的部分关税,中美贸易战新主张",0,0,0,2022-06-09 09:19,微博网页版,https://wx1.sinaimg.cn/large/006CTkMDly1h31q7qkiqvj30tp0gwael.jpg,,,,蓝V,非会员,0
4777849415014817,LwFdzl2A9,1263692934,第一球迷胖哥,胖哥论坛超话#中美贸易磨擦##中美贸易战新主张#美国总统拜登考虑取消前总统特朗普推出的一些对华加征关税，引发内阁意见分歧，财政部长耶伦表示降低关税有助于应对通胀，而美国贸易代表戴琪则强调关税是与中国谈判的砝码。,,,,"中美贸易磨擦,中美贸易战新主张",0,0,0,2022-06-07 22:18,胖哥论坛超话,https://wx3.sinaimg.cn/large/4b526c86gy1h301jbq7orj20fa092mxp.jpg,,,,金V,超级会员,2
4777304772052328,Lwr378BU4,3675625040,快乐牛博,#中美贸易战新主张#【美商务部长称正研究取消部分对华关税日用品领域概率较大】美商务部长称正研究取消部分对华关税，日用品领域概率较大。O美商务部长称正研究取消部分对华关税日用品领域概率较大,,,,中美贸易战新主张,0,0,0,2022-06-06 10:14,东方财富手机版,,,,,普通用户,非会员,0
4776057612014270,LvUBz8s0e,5406107625,逸169,O网页链接#中美关系##中国人要始终站稳中国立场##中美##中美疫情对比视频引海外热议##中美贸易战新主张##中美机器人battle##为何年轻人热衷家人式养宠##抗疫守护计划##为重生之门写大结局#,,,,"中美关系,中国人要始终站稳中国立场,中美,中美疫情对比视频引海外热议,中美贸易战新主张,中美机器人battle,为何年轻人热衷家人式养宠,抗疫守护计划,为重生之门写大结局",0,0,0,2022-06-02 23:38,OPPO K9x 5G,,,,,普通用户,非会员,0
4775944534101057,LvRFbhcS5,6806080056,Asiabill官微,美国超越中国成为印度最大贸易伙伴，中国卖家如何看待？——印度、越南等新兴发展中国家都想取代中国成为新的世界工厂？AsiaBill建议老铁们不仅要稳住制造基本盘，也要智造更多中国品牌，让世界刮目相看！#互联网资讯##中美贸易战新主张##中印边境争端##外贸#LAsiabill官微的微博视频,,,,"互联网资讯,中美贸易战新主张,中印边境争端,外贸",0,1,0,2022-06-02 16:09,微博视频号,,"http://f.video.weibocdn.com/u0/HC13fwqpgx07Wx10sC4o01041201188x0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763145683&ssig=8Ewn4azu4l&KID=unistore,video",,,蓝V,非会员,0
4775926431483029,LvRbZ6dNP,6252176132,国政学人,国际关系考研超话#中美间贸易摩擦##中美贸易战新主张#贸易战阴影下的相对收益：基于中美贸易战的调查实验|国政学人O贸易战阴影下的相对收益：基于中美贸易战的调查实验|国政学人本文通过中美贸易战期间的一项原始调查实验，研究相对收益是否以及如何影响贸易偏好。研究结果表明，在双赢的情况下，相对收益会影响贸易观点：如果双方都有收益，则会希望获得比贸易伙伴更多的收益。然而，在存在输赢的情况下，这些考虑就被抵消了。对相对收益的考虑会对贸易观点产生因果上的影响，但在“以邻为壑”（beggar-thy-neighbor）甚至“以敌为壑”（beggar-thy-rival）的情况下则不会。这些发现有助于理解相对收益在国际关系中的作用，并为此提供了实验证据，证明相对收益的考虑可以被国际贸易中的涉他偏好（other-regardingpreferences）抵消。,,,,"中美间贸易摩擦,中美贸易战新主张",0,0,1,2022-06-02 14:57,国际关系考研超话,,,,,黄V,会员,7
4775926316930682,LvRbNt4Zc,6806080056,Asiabill官微,发布了头条文章：《AB趣谈|美超中成印最大贸易伙伴！呦呵，抢饭碗的来了？》美超中成印最大贸易伙伴？不慌，保“世界工厂”，造“世界品牌”！中国卖家们加油让世界认识更多国货品牌~#跨境电商##跨境电商资讯##互联网资讯##中美贸易战新主张##中美贸易磨擦##世界工厂##中国品牌#OAB趣谈|美超中成印最大贸易伙伴！呦呵，抢饭碗的来了？,http://t.cn/A6XTM1od,,,"跨境电商,跨境电商资讯,互联网资讯,中美贸易战新主张,中美贸易磨擦,世界工厂,中国品牌",0,0,0,2022-06-02 14:57,微博 weibo.com,,,,,蓝V,非会员,0
4775661279648505,LvKijEu13,1263692934,第一球迷胖哥,胖哥论坛超话#中美贸易战新主张##中美贸易磨擦#美国副财长阿德耶莫称，拜登政府积极考虑削减部分中国关税，但在制裁中国企业上美方态度仍然强硬。美国商务部长雷蒙多表示，或者会把更多中国公司列入出口管制清单。,,,,"中美贸易战新主张,中美贸易磨擦",0,0,1,2022-06-01 21:23,胖哥论坛超话,https://wx2.sinaimg.cn/large/4b526c86gy1h2t28fpjpuj20fa08lmyh.jpg,,,,金V,超级会员,2
4775589217571429,LvIq5vLFP,1263692934,第一球迷胖哥,胖哥论坛超话#中美贸易战新主张##中美贸易磨擦#美媒：“对华贸易战一败涂地”，拜登早该将其结束美国《华盛顿邮报》5月30日发表一篇社论，题为《是时候取消特朗普的对华关税了》，全文如下：对数千种中国商品全面加征关税，是美国前总统特朗普留下的诸多烂摊子之一。特朗普的贸易战可谓一败涂地，除了导致美国人的支出增长和激怒中国以外，几乎没有起到任何效果。现任美国总统拜登早就该结束这一局面了。他不应该再等上几个月，等待关税正式审查的结果。美国经济面临的首要问题是通货膨胀。拜登喜欢告诉美国人，他正在竭尽所能提供帮助，他把这一问题称为“国内的第一要务”。他批准释放战略石油储备以平抑油价，这一点值得肯定，但可悲的是，油价依然再创新高。令人难以理解的是，拜登一直没有动用有助于降低通胀的另一个主要杠杆：取消或至少降低特朗普对价值3000多亿美元中国进口商品加征的关税。虽然拜登本人称这些关税是“鲁莽的”，但他还是继续执行着前任的政策。这些关税增加了美国从海外进口商品的成本。特朗普从2018年起对中国征收高额关税，称这将迫使中国从美国企业那里购买更多商品。但加征关税并没有起到这些作用。中国去年购买的美国商品数量与贸易战之前的2017年基本持平。新冠疫情对形势没有帮助。疫情改变了人们的购物需求，对服务的需求减少，而服务业则是美国的传统优势所在。四年后，美国的许多行业面临着更高的成本，能够更顺利地进入中国市场的企业却寥寥无几。拜登最近几周多次表示，他正在与高级顾问们讨论关税问题，并“考虑”调整这些关税。虽然取消或降低关税不会让通胀率从目前的8%降至2%，但这还是能起到一定作用。美国彼得森国际经济研究所的经济学家估计，调整关税政策可以让通胀率立即降低0.3个百分点，全年降幅可能超过1个百分点。很多美国家庭正在想方设法节约开支，而服装和学习用品等方面的开支下降将有明显作用。白宫应当从“强硬地对待中国”转向“聪明地对待中国”。首先，至少要取消部分高额关税。,,,,"中美贸易战新主张,中美贸易磨擦",4,2,1,2022-06-01 16:37,胖哥论坛超话,"https://wx3.sinaimg.cn/large/4b526c86gy1h2stxrwatsj20u00k00u8.jpg,https://wx4.sinaimg.cn/large/4b526c86gy1h2stxs7xizj20hs0a9q3e.jpg,https://wx2.sinaimg.cn/large/4b526c86gy1h2stxsrw39j20hs0bvwfc.jpg,https://wx1.sinaimg.cn/large/4b526c86gy1h2stxta526j20m80etta3.jpg,https://wx2.sinaimg.cn/large/4b526c86gy1h2stxudrlvj20fb08rt90.jpg,https://wx2.sinaimg.cn/large/4b526c86gy1h2stxuq10pj20hs0bvwfg.jpg",,,,金V,超级会员,2
4771518603071044,Lu0wAcSUY,1025516351,侯继勇,中国与美国类似：北部、南部、西部仅从经济发展与资源分布来看，传统的东部与南部，可以统一为南部不同的是，中国各部分之间与美国各部分间发展更不平衡#中国经济##中美贸易战新主张#,,,,"中国经济,中美贸易战新主张",2,5,1,2022-05-21 11:02,iPhone 12 Pro Max,https://wx1.sinaimg.cn/large/3d20233fly1h2fuafivesj20zo256kjl.jpg,,,,黄V,会员,7
4767873488913082,LstHmBoHo,1169308950,财经闲弹,我发表了头条文章:《拜登称可能取消川普对中国产品加征的部分关税以解美40年来增速最快通胀》O拜登称可能取消川普对中国产品加征的部分关税以解美40年来增最快通胀,,,,,2,6,11,2022-05-11 09:38,小米9,,,,,,非会员,0
4767932023832990,LsvdMg58q,1212471247,三国风云世界,美国宣布需要中国产品来解通胀之忧！#学习打卡##中美贸易战新主张#每日一善超话,,,,"学习打卡,中美贸易战新主张",0,0,11,2022-05-11 13:30,小米9,,,4767873488913082,,普通用户,非会员,0
4767533167545322,LskQsvESK,1163143843,贸易纠纷,外贸震荡怎么做#微博连麦周#L孙天宏的微博视频外贸评说之八,,,,微博连麦周,4,3,3,2022-05-10 11:05,微博直播平台,,"http://live.video.weibocdn.com/fb175628-5f87-40df-abff-efd60b59c917_index.m3u8?ori=0&ps=1BVp4ysnknHVZu&Expires=1763145846&ssig=wBX3hMBrxR&KID=unistore,video",,,,非会员,0
